campaign_name,campaign_id,adset_name,adset_id,ad_name,ad_id,spend,impressions,clicks,ctr,cpc,date_start,date_stop,website_purchase_roas,spend_eur
10 MARCH - Outdoor Suede Shoes - 1.57 - SINGLE PRODUCT,120217951393880719,STACK,120217951393870719,AD 1,120217951393960719,2.4,173,4,2.312139,0.6,2023-07-27,2025-03-18,,2.304
10 MARCH - Outdoor Suede Shoes - 1.57 - SINGLE PRODUCT,120217951393880719,STACK,120217951393870719,AD 2,120217951452130719,40.07,5546,88,1.586729,0.455341,2023-07-27,2025-03-18,"[{'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '4.250312'}]",38.4672
10 MARCH - Outdoor Suede Shoes - 1.57 - SINGLE PRODUCT,120217951393880719,STACK,120217951393870719,AD 3,120217951452140719,1.83,129,6,4.651163,0.305,2023-07-27,2025-03-18,,1.7568
10 MARCH - Outdoor Suede Shoes - 1.57 - SINGLE PRODUCT,120217951393880719,ENGAGE,120217951465090719,AD 3,120217951465060719,4.61,803,12,1.494396,0.384167,2023-07-27,2025-03-18,,4.4256
10 MARCH - Outdoor Suede Shoes - 1.57 - SINGLE PRODUCT,120217951393880719,ONLINE,120217951465070719,AD 1,120217951465100719,0.36,45,1,2.222222,0.36,2023-07-27,2025-03-18,,0.34559999999999996
10 MARCH - Outdoor Suede Shoes - 1.57 - SINGLE PRODUCT,120217951393880719,ENGAGE,120217951465090719,AD 2,120217951465110719,205.78,23046,591,2.564436,0.34819,2023-07-27,2025-03-18,"[{'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '1.192633'}]",197.5488
10 MARCH - Outdoor Suede Shoes - 1.57 - SINGLE PRODUCT,120217951393880719,BROAD,120217951465080719,AD 1,120217951465120719,1.23,151,2,1.324503,0.615,2023-07-27,2025-03-18,,1.1807999999999998
10 MARCH - Outdoor Suede Shoes - 1.57 - SINGLE PRODUCT,120217951393880719,ENGAGE,120217951465090719,AD 1,120217951465130719,5.58,526,20,3.802281,0.279,2023-07-27,2025-03-18,,5.3568
10 MARCH - Outdoor Suede Shoes - 1.57 - SINGLE PRODUCT,120217951393880719,BROAD,120217951465080719,AD 2,120217951465140719,24.26,3201,85,2.65542,0.285412,2023-07-27,2025-03-18,,23.2896
10 MARCH - Outdoor Suede Shoes - 1.57 - SINGLE PRODUCT,120217951393880719,ONLINE,120217951465070719,AD 2,120217951465150719,6.74,1245,13,1.044177,0.518462,2023-07-27,2025-03-18,,6.4704
10 MARCH - Outdoor Suede Shoes - 1.57 - SINGLE PRODUCT,120217951393880719,ONLINE,120217951465070719,AD 3,120217951465160719,5.1,363,12,3.305785,0.425,2023-07-27,2025-03-18,,4.896
10 MARCH - Outdoor Suede Shoes - 1.57 - SINGLE PRODUCT,120217951393880719,BROAD,120217951465080719,AD 3,120217951465170719,28.3,2590,89,3.436293,0.317978,2023-07-27,2025-03-18,"[{'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '3.087279'}]",27.168
10 MARCH - Classic Orthopedic Strap Sandals - 1.54 - SINGLE PRODUCT,120217951487070719,ONLINE,120217951487200719,AD 3,120217951487130719,9.88,1020,27,2.647059,0.365926,2023-07-27,2025-03-18,,9.4848
10 MARCH - Classic Orthopedic Strap Sandals - 1.54 - SINGLE PRODUCT,120217951487070719,ONLINE,120217951487200719,AD 1,120217951519040719,0.2,59,3,5.084746,0.066667,2023-07-27,2025-03-18,,0.192
10 MARCH - Classic Orthopedic Strap Sandals - 1.54 - SINGLE PRODUCT,120217951487070719,ONLINE,120217951487200719,AD 2,120217951519050719,2.94,519,4,0.770713,0.735,2023-07-27,2025-03-18,,2.8224
10 MARCH - Classic Orthopedic Strap Sandals - 1.54 - SINGLE PRODUCT,120217951487070719,STACK,120217951545660719,AD 2,120217951545650719,0.12,58,0,0,,2023-07-27,2025-03-18,,0.1152
10 MARCH - Classic Orthopedic Strap Sandals - 1.54 - SINGLE PRODUCT,120217951487070719,BROAD,120217951545670719,AD 1,120217951545690719,0.53,61,0,0,,2023-07-27,2025-03-18,,0.5088
10 MARCH - Classic Orthopedic Strap Sandals - 1.54 - SINGLE PRODUCT,120217951487070719,BROAD,120217951545670719,AD 3,120217951545700719,2.69,541,10,1.848429,0.269,2023-07-27,2025-03-18,,2.5824
10 MARCH - Classic Orthopedic Strap Sandals - 1.54 - SINGLE PRODUCT,120217951487070719,ENGAGE,120217951545680719,AD 1,120217951545710719,0.23,41,0,0,,2023-07-27,2025-03-18,,0.2208
10 MARCH - Classic Orthopedic Strap Sandals - 1.54 - SINGLE PRODUCT,120217951487070719,BROAD,120217951545670719,AD 2,120217951545720719,0.67,135,2,1.481481,0.335,2023-07-27,2025-03-18,,0.6432
10 MARCH - Classic Orthopedic Strap Sandals - 1.54 - SINGLE PRODUCT,120217951487070719,STACK,120217951545660719,AD 1,120217951545730719,0.54,55,2,3.636364,0.27,2023-07-27,2025-03-18,,0.5184
10 MARCH - Classic Orthopedic Strap Sandals - 1.54 - SINGLE PRODUCT,120217951487070719,ENGAGE,120217951545680719,AD 3,120217951545740719,1.61,179,5,2.793296,0.322,2023-07-27,2025-03-18,,1.5456
10 MARCH - Classic Orthopedic Strap Sandals - 1.54 - SINGLE PRODUCT,120217951487070719,STACK,120217951545660719,AD 3,120217951545750719,5.2,455,18,3.956044,0.288889,2023-07-27,2025-03-18,,4.992
10 MARCH - Classic Orthopedic Strap Sandals - 1.54 - SINGLE PRODUCT,120217951487070719,ENGAGE,120217951545680719,AD 2,120217951545760719,0.62,110,3,2.727273,0.206667,2023-07-27,2025-03-18,,0.5952
10 MARCH - Glamorous Satin Halter Dress - 1.46 - SINGLE PRODUCT,120217951689180719,BROAD,120217951689980719,AD 2,120217951689260719,0.54,29,0,0,,2023-07-27,2025-03-18,,0.5184
10 MARCH - Glamorous Satin Halter Dress - 1.46 - SINGLE PRODUCT,120217951689180719,BROAD,120217951689980719,AD 3,120217951741190719,0.96,62,1,1.612903,0.96,2023-07-27,2025-03-18,,0.9216
10 MARCH - Glamorous Satin Halter Dress - 1.46 - SINGLE PRODUCT,120217951689180719,BROAD,120217951689980719,AD 1,120217951741200719,5.48,424,26,6.132075,0.210769,2023-07-27,2025-03-18,,5.260800000000001
10 MARCH - Glamorous Satin Halter Dress - 1.46 - SINGLE PRODUCT,120217951689180719,ONLINE,120217951754940719,AD 3,120217951754850719,5.73,601,8,1.331115,0.71625,2023-07-27,2025-03-18,,5.5008
10 MARCH - Glamorous Satin Halter Dress - 1.46 - SINGLE PRODUCT,120217951689180719,STACK,120217951754930719,AD 2,120217951754870719,5.48,342,23,6.725146,0.238261,2023-07-27,2025-03-18,,5.260800000000001
10 MARCH - Glamorous Satin Halter Dress - 1.46 - SINGLE PRODUCT,120217951689180719,ENGAGE,120217951754860719,AD 2,120217951754880719,0.31,50,1,2,0.31,2023-07-27,2025-03-18,,0.2976
10 MARCH - Glamorous Satin Halter Dress - 1.46 - SINGLE PRODUCT,120217951689180719,ONLINE,120217951754940719,AD 2,120217951754890719,1.45,81,0,0,,2023-07-27,2025-03-18,,1.392
10 MARCH - Glamorous Satin Halter Dress - 1.46 - SINGLE PRODUCT,120217951689180719,STACK,120217951754930719,AD 3,120217951754900719,0.16,14,0,0,,2023-07-27,2025-03-18,,0.1536
10 MARCH - Glamorous Satin Halter Dress - 1.46 - SINGLE PRODUCT,120217951689180719,ENGAGE,120217951754860719,AD 1,120217951754910719,1.81,99,5,5.050505,0.362,2023-07-27,2025-03-18,,1.7376
10 MARCH - Glamorous Satin Halter Dress - 1.46 - SINGLE PRODUCT,120217951689180719,ENGAGE,120217951754860719,AD 3,120217951754920719,1.34,59,0,0,,2023-07-27,2025-03-18,,1.2864
10 MARCH - Glamorous Satin Halter Dress - 1.46 - SINGLE PRODUCT,120217951689180719,STACK,120217951754930719,AD 1,120217951754950719,3.58,253,12,4.743083,0.298333,2023-07-27,2025-03-18,,3.4368
10 MARCH - Elegant Floral Pattern Dress - 1.49- SINGLE PRODUCT,120217951791930719,ONLINE,120217951791920719,AD 2,120217951791970719,2.02,85,1,1.176471,2.02,2023-07-27,2025-03-18,,1.9392
10 MARCH - Elegant Floral Pattern Dress - 1.49- SINGLE PRODUCT,120217951791930719,ONLINE,120217951791920719,AD 1,120217951867290719,1.11,106,1,0.943396,1.11,2023-07-27,2025-03-18,,1.0656
10 MARCH - Elegant Floral Pattern Dress - 1.49- SINGLE PRODUCT,120217951791930719,ONLINE,120217951791920719,AD 3,120217951867300719,22.57,1380,58,4.202899,0.389138,2023-07-27,2025-03-18,,21.6672
10 MARCH - Elegant Floral Pattern Dress - 1.49- SINGLE PRODUCT,120217951791930719,STACK,120217951888510719,AD 3,120217951888470719,3.32,185,23,12.432432,0.144348,2023-07-27,2025-03-18,,3.1872
10 MARCH - Elegant Floral Pattern Dress - 1.49- SINGLE PRODUCT,120217951791930719,BROAD,120217951888450719,AD 2,120217951888480719,0.24,21,0,0,,2023-07-27,2025-03-18,,0.2304
10 MARCH - Elegant Floral Pattern Dress - 1.49- SINGLE PRODUCT,120217951791930719,ENGAGE,120217951888460719,AD 2,120217951888490719,0.56,47,0,0,,2023-07-27,2025-03-18,,0.5376000000000001
10 MARCH - Elegant Floral Pattern Dress - 1.49- SINGLE PRODUCT,120217951791930719,ENGAGE,120217951888460719,AD 1,120217951888500719,2.11,105,12,11.428571,0.175833,2023-07-27,2025-03-18,,2.0256
10 MARCH - Elegant Floral Pattern Dress - 1.49- SINGLE PRODUCT,120217951791930719,ENGAGE,120217951888460719,AD 3,120217951888520719,4.16,410,19,4.634146,0.218947,2023-07-27,2025-03-18,,3.9936
10 MARCH - Elegant Floral Pattern Dress - 1.49- SINGLE PRODUCT,120217951791930719,STACK,120217951888510719,AD 2,120217951888530719,3.45,148,7,4.72973,0.492857,2023-07-27,2025-03-18,,3.312
10 MARCH - Elegant Floral Pattern Dress - 1.49- SINGLE PRODUCT,120217951791930719,BROAD,120217951888450719,AD 1,120217951888540719,0.6,97,3,3.092784,0.2,2023-07-27,2025-03-18,,0.576
10 MARCH - Elegant Floral Pattern Dress - 1.49- SINGLE PRODUCT,120217951791930719,STACK,120217951888510719,AD 1,120217951888550719,1.4,71,5,7.042254,0.28,2023-07-27,2025-03-18,,1.3439999999999999
10 MARCH - Elegant Floral Pattern Dress - 1.49- SINGLE PRODUCT,120217951791930719,BROAD,120217951888450719,AD 3,120217951888560719,3.52,172,12,6.976744,0.293333,2023-07-27,2025-03-18,,3.3792
10 MARCH - Elegant Evening Dress with Floral Charm - SINGLE PRODUCT - RELAUNCH 3,120217967976910719,BROAD,120217967977030719,AD 2,120217967976930719,0.25,42,1,2.380952,0.25,2023-07-27,2025-03-18,,0.24
10 MARCH - Elegant Evening Dress with Floral Charm - SINGLE PRODUCT - RELAUNCH 3,120217967976910719,STACK,120217967976920719,AD 2,120217967976940719,0.26,24,2,8.333333,0.13,2023-07-27,2025-03-18,,0.2496
10 MARCH - Elegant Evening Dress with Floral Charm - SINGLE PRODUCT - RELAUNCH 3,120217967976910719,STACK,120217967976920719,AD 3,120217967976950719,5.43,898,21,2.33853,0.258571,2023-07-27,2025-03-18,,5.2128
10 MARCH - Elegant Evening Dress with Floral Charm - SINGLE PRODUCT - RELAUNCH 3,120217967976910719,ENGAGE,120217967977020719,AD 2,120217967976970719,0.08,6,1,16.666667,0.08,2023-07-27,2025-03-18,,0.0768
10 MARCH - Elegant Evening Dress with Floral Charm - SINGLE PRODUCT - RELAUNCH 3,120217967976910719,ENGAGE,120217967977020719,AD 3,120217967976980719,1.05,393,7,1.78117,0.15,2023-07-27,2025-03-18,,1.008
10 MARCH - Elegant Evening Dress with Floral Charm - SINGLE PRODUCT - RELAUNCH 3,120217967976910719,BROAD,120217967977030719,AD 3,120217967976990719,7.21,733,35,4.774898,0.206,2023-07-27,2025-03-18,,6.9216
10 MARCH - Elegant Evening Dress with Floral Charm - SINGLE PRODUCT - RELAUNCH 3,120217967976910719,ONLINE,120217967976960719,AD 3,120217967977000719,15.1,1407,78,5.54371,0.19359,2023-07-27,2025-03-18,,14.495999999999999
10 MARCH - Elegant Evening Dress with Floral Charm - SINGLE PRODUCT - RELAUNCH 3,120217967976910719,ONLINE,120217967976960719,AD 2,120217967977010719,1.01,71,10,14.084507,0.101,2023-07-27,2025-03-18,,0.9696
11 MARCH - Pebbled Leather Keylock Handbag - 1.58 - SINGLE PRODUCT - RELAUNCH,120217968745320719,BROAD,120217968745680719,AD 1,120217968745340719,4.47,398,17,4.271357,0.262941,2023-07-27,2025-03-18,,4.2912
11 MARCH - Outdoor Suede Shoes - 1.57 - SINGLE PRODUCT - RELAUNCH,120217968745330719,ONLINE,120217968745430719,AD 1,120217968745350719,0.37,73,2,2.739726,0.185,2023-07-27,2025-03-18,,0.35519999999999996
11 MARCH - Outdoor Suede Shoes - 1.57 - SINGLE PRODUCT - RELAUNCH,120217968745330719,ENGAGE,120217968745460719,AD 1,120217968745380719,0.67,51,2,3.921569,0.335,2023-07-27,2025-03-18,,0.6432
11 MARCH - Pebbled Leather Keylock Handbag - 1.58 - SINGLE PRODUCT - RELAUNCH,120217968745320719,ONLINE,120217968745670719,AD 3,120217968745410719,1.54,146,5,3.424658,0.308,2023-07-27,2025-03-18,,1.4784
11 MARCH - Outdoor Suede Shoes - 1.57 - SINGLE PRODUCT - RELAUNCH,120217968745330719,ENGAGE,120217968745460719,AD 3,120217968745420719,6.16,464,8,1.724138,0.77,2023-07-27,2025-03-18,,5.9136
11 MARCH - Outdoor Suede Shoes - 1.57 - SINGLE PRODUCT - RELAUNCH,120217968745330719,BROAD,120217968745440719,AD 1,120217968745450719,0.7,118,4,3.389831,0.175,2023-07-27,2025-03-18,,0.6719999999999999
11 MARCH - Elegant Two-piece Pants and Cardigan Set - 1.56 - SINGLE PRODUCT - RELAUNCH 3,120217968745740719,ONLINE,120217968745510719,AD 2,120217968745470719,4.17,202,12,5.940594,0.3475,2023-07-27,2025-03-18,,4.0032
11 MARCH - Elegant Two-piece Pants and Cardigan Set - 1.56 - SINGLE PRODUCT - RELAUNCH 3,120217968745740719,ONLINE,120217968745510719,AD 3,120217968745480719,5.96,279,13,4.659498,0.458462,2023-07-27,2025-03-18,,5.7216
11 MARCH - Elegant Two-piece Pants and Cardigan Set - 1.56 - SINGLE PRODUCT - RELAUNCH 3,120217968745740719,ENGAGE,120217968745520719,AD 2,120217968745490719,7.01,189,16,8.465608,0.438125,2023-07-27,2025-03-18,,6.7296
11 MARCH - Elegant Two-piece Pants and Cardigan Set - 1.56 - SINGLE PRODUCT - RELAUNCH 3,120217968745740719,BROAD,120217968745630719,AD 3,120217968745500719,2.43,157,2,1.273885,1.215,2023-07-27,2025-03-18,,2.3328
11 MARCH - Elegant Two-piece Pants and Cardigan Set - 1.56 - SINGLE PRODUCT - RELAUNCH 3,120217968745740719,ENGAGE,120217968745520719,AD 3,120217968745530719,4.65,258,5,1.937985,0.93,2023-07-27,2025-03-18,,4.464
11 MARCH - Elegant Two-piece Pants and Cardigan Set - 1.56 - SINGLE PRODUCT - RELAUNCH 3,120217968745740719,BROAD,120217968745630719,AD 2,120217968745540719,4.02,185,5,2.702703,0.804,2023-07-27,2025-03-18,,3.8591999999999995
11 MARCH - Pebbled Leather Keylock Handbag - 1.58 - SINGLE PRODUCT - RELAUNCH,120217968745320719,ONLINE,120217968745670719,AD 1,120217968745570719,9.24,540,29,5.37037,0.318621,2023-07-27,2025-03-18,,8.8704
11 MARCH - Pebbled Leather Keylock Handbag - 1.58 - SINGLE PRODUCT - RELAUNCH,120217968745320719,STACK,120217968745650719,AD 3,120217968745580719,1.62,79,6,7.594937,0.27,2023-07-27,2025-03-18,,1.5552000000000001
11 MARCH - Pebbled Leather Keylock Handbag - 1.58 - SINGLE PRODUCT - RELAUNCH,120217968745320719,ENGAGE,120217968745550719,AD 3,120217968745590719,0.21,33,1,3.030303,0.21,2023-07-27,2025-03-18,,0.20159999999999997
11 MARCH - Pebbled Leather Keylock Handbag - 1.58 - SINGLE PRODUCT - RELAUNCH,120217968745320719,STACK,120217968745650719,AD 1,120217968745600719,3.68,284,7,2.464789,0.525714,2023-07-27,2025-03-18,,3.5328
11 MARCH - Pebbled Leather Keylock Handbag - 1.58 - SINGLE PRODUCT - RELAUNCH,120217968745320719,BROAD,120217968745680719,AD 3,120217968745640719,1.55,121,5,4.132231,0.31,2023-07-27,2025-03-18,,1.488
11 MARCH - Pebbled Leather Keylock Handbag - 1.58 - SINGLE PRODUCT - RELAUNCH,120217968745320719,ENGAGE,120217968745550719,AD 1,120217968745660719,7.72,465,13,2.795699,0.593846,2023-07-27,2025-03-18,,7.411199999999999
11 MARCH - Outdoor Suede Shoes - 1.57 - SINGLE PRODUCT - RELAUNCH,120217968745330719,STACK,120217968745370719,AD 3,120217968745700719,12,720,28,3.888889,0.428571,2023-07-27,2025-03-18,,11.52
11 MARCH - Outdoor Suede Shoes - 1.57 - SINGLE PRODUCT - RELAUNCH,120217968745330719,STACK,120217968745370719,AD 1,120217968745710719,2.3,220,6,2.727273,0.383333,2023-07-27,2025-03-18,,2.2079999999999997
11 MARCH - Outdoor Suede Shoes - 1.57 - SINGLE PRODUCT - RELAUNCH,120217968745330719,ONLINE,120217968745430719,AD 3,120217968745720719,4.43,416,13,3.125,0.340769,2023-07-27,2025-03-18,,4.2528
11 MARCH - Outdoor Suede Shoes - 1.57 - SINGLE PRODUCT - RELAUNCH,120217968745330719,BROAD,120217968745440719,AD 3,120217968745750719,7.21,293,12,4.095563,0.600833,2023-07-27,2025-03-18,"[{'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '14.819695'}]",6.9216
11 MARCH - Zip-up Cotton Bomber Jacket - 1.56 - SINGLE PRODUCT,120217980854240719,BROAD,120217980854350719,AD 1,120217980854370719,0.3,56,1,1.785714,0.3,2023-07-27,2025-03-18,,0.288
11 MARCH - Zip-up Cotton Bomber Jacket - 1.56 - SINGLE PRODUCT,120217980854240719,BROAD,120217980854350719,AD 2,120217980883570719,0.26,30,0,0,,2023-07-27,2025-03-18,,0.2496
11 MARCH - Zip-up Cotton Bomber Jacket - 1.56 - SINGLE PRODUCT,120217980854240719,BROAD,120217980854350719,AD 3,120217980883580719,3.57,182,8,4.395604,0.44625,2023-07-27,2025-03-18,,3.4271999999999996
11 MARCH - Zip-up Cotton Bomber Jacket - 1.56 - SINGLE PRODUCT,120217980854240719,ONLINE,120217980905360719,AD 2,120217980905300719,0.05,7,0,0,,2023-07-27,2025-03-18,,0.048
11 MARCH - Zip-up Cotton Bomber Jacket - 1.56 - SINGLE PRODUCT,120217980854240719,STACK,120217980905330719,AD 1,120217980905310719,0.09,20,0,0,,2023-07-27,2025-03-18,,0.08639999999999999
11 MARCH - Zip-up Cotton Bomber Jacket - 1.56 - SINGLE PRODUCT,120217980854240719,ONLINE,120217980905360719,AD 1,120217980905320719,0.1,19,0,0,,2023-07-27,2025-03-18,,0.096
11 MARCH - Zip-up Cotton Bomber Jacket - 1.56 - SINGLE PRODUCT,120217980854240719,ONLINE,120217980905360719,AD 3,120217980905340719,10.7,1127,17,1.508429,0.629412,2023-07-27,2025-03-18,,10.271999999999998
11 MARCH - Zip-up Cotton Bomber Jacket - 1.56 - SINGLE PRODUCT,120217980854240719,ENGAGE,120217980905290719,AD 1,120217980905350719,0.4,26,0,0,,2023-07-27,2025-03-18,,0.384
11 MARCH - Zip-up Cotton Bomber Jacket - 1.56 - SINGLE PRODUCT,120217980854240719,STACK,120217980905330719,AD 3,120217980905370719,11.39,1082,32,2.957486,0.355938,2023-07-27,2025-03-18,,10.9344
11 MARCH - Zip-up Cotton Bomber Jacket - 1.56 - SINGLE PRODUCT,120217980854240719,ENGAGE,120217980905290719,AD 3,120217980905380719,3.37,435,10,2.298851,0.337,2023-07-27,2025-03-18,,3.2352
11 MARCH - Zip-up Cotton Bomber Jacket - 1.56 - SINGLE PRODUCT,120217980854240719,ENGAGE,120217980905290719,AD 2,120217980905390719,0.01,4,0,0,,2023-07-27,2025-03-18,,0.0096
11 MARCH - Zip-up Cotton Bomber Jacket - 1.56 - SINGLE PRODUCT,120217980854240719,STACK,120217980905330719,AD 2,120217980905400719,0.2,23,3,13.043478,0.066667,2023-07-27,2025-03-18,,0.192
11 MARCH - Rectangle Pattern Knitted Pullover Sweater - 1.58 - SINGLE PRODUCT,120217980975780719,ONLINE,120217980975790719,AD 2,120217980975900719,0.21,7,1,14.285714,0.21,2023-07-27,2025-03-18,,0.20159999999999997
11 MARCH - Rectangle Pattern Knitted Pullover Sweater - 1.58 - SINGLE PRODUCT,120217980975780719,ONLINE,120217980975790719,AD 1,120217980984920719,0.14,7,0,0,,2023-07-27,2025-03-18,,0.13440000000000002
11 MARCH - Rectangle Pattern Knitted Pullover Sweater - 1.58 - SINGLE PRODUCT,120217980975780719,ONLINE,120217980975790719,AD 3,120217980984930719,0.74,19,0,0,,2023-07-27,2025-03-18,,0.7103999999999999
11 MARCH - Rectangle Pattern Knitted Pullover Sweater - 1.58 - SINGLE PRODUCT,120217980975780719,ONLINE,120217980975790719,AD 4,120217980989170719,6.81,277,21,7.581227,0.324286,2023-07-27,2025-03-18,,6.537599999999999
11 MARCH - Rectangle Pattern Knitted Pullover Sweater - 1.58 - SINGLE PRODUCT,120217980975780719,ENGAGE,120217980995210719,AD 4,120217980995180719,2.34,76,5,6.578947,0.468,2023-07-27,2025-03-18,,2.2464
11 MARCH - Rectangle Pattern Knitted Pullover Sweater - 1.58 - SINGLE PRODUCT,120217980975780719,STACK,120217980995190719,AD 2,120217980995220719,0.11,6,0,0,,2023-07-27,2025-03-18,,0.1056
11 MARCH - Rectangle Pattern Knitted Pullover Sweater - 1.58 - SINGLE PRODUCT,120217980975780719,ENGAGE,120217980995210719,AD 2,120217980995230719,0.03,5,0,0,,2023-07-27,2025-03-18,,0.0288
11 MARCH - Rectangle Pattern Knitted Pullover Sweater - 1.58 - SINGLE PRODUCT,120217980975780719,BROAD,120217980995200719,AD 2,120217980995240719,0.06,9,1,11.111111,0.06,2023-07-27,2025-03-18,,0.0576
11 MARCH - Rectangle Pattern Knitted Pullover Sweater - 1.58 - SINGLE PRODUCT,120217980975780719,ENGAGE,120217980995210719,AD 1,120217980995250719,0.37,16,0,0,,2023-07-27,2025-03-18,,0.35519999999999996
11 MARCH - Rectangle Pattern Knitted Pullover Sweater - 1.58 - SINGLE PRODUCT,120217980975780719,BROAD,120217980995200719,AD 3,120217980995260719,0.07,16,2,12.5,0.035,2023-07-27,2025-03-18,,0.06720000000000001
11 MARCH - Rectangle Pattern Knitted Pullover Sweater - 1.58 - SINGLE PRODUCT,120217980975780719,BROAD,120217980995200719,AD 1,120217980995270719,0.19,3,0,0,,2023-07-27,2025-03-18,,0.1824
11 MARCH - Rectangle Pattern Knitted Pullover Sweater - 1.58 - SINGLE PRODUCT,120217980975780719,STACK,120217980995190719,AD 1,120217980995280719,0.31,12,5,41.666667,0.062,2023-07-27,2025-03-18,,0.2976
11 MARCH - Rectangle Pattern Knitted Pullover Sweater - 1.58 - SINGLE PRODUCT,120217980975780719,STACK,120217980995190719,AD 4,120217980995290719,12.8,473,31,6.553911,0.412903,2023-07-27,2025-03-18,,12.288
11 MARCH - Rectangle Pattern Knitted Pullover Sweater - 1.58 - SINGLE PRODUCT,120217980975780719,STACK,120217980995190719,AD 3,120217980995300719,0.09,9,0,0,,2023-07-27,2025-03-18,,0.08639999999999999
11 MARCH - Rectangle Pattern Knitted Pullover Sweater - 1.58 - SINGLE PRODUCT,120217980975780719,ENGAGE,120217980995210719,AD 3,120217980995310719,0.05,15,0,0,,2023-07-27,2025-03-18,,0.048
11 MARCH - Rectangle Pattern Knitted Pullover Sweater - 1.58 - SINGLE PRODUCT,120217980975780719,BROAD,120217980995200719,AD 4,120217980995320719,5.08,247,22,8.906883,0.230909,2023-07-27,2025-03-18,,4.8768
12 MARCH - Casual Pinstripe Trousers - 1.53 - SINGLE PRODUCT,120217981060560719,ONLINE,120217981060710719,AD 1,120217981060590719,16.17,872,22,2.522936,0.735,2023-07-27,2025-03-18,,15.523200000000001
12 MARCH - Casual Pinstripe Trousers - 1.53 - SINGLE PRODUCT,120217981060560719,ONLINE,120217981060710719,AD 2,120217981470060719,0.26,15,0,0,,2023-07-27,2025-03-18,,0.2496
12 MARCH - Casual Pinstripe Trousers - 1.53 - SINGLE PRODUCT,120217981060560719,ONLINE,120217981060710719,AD 3,120217981470070719,0.26,14,0,0,,2023-07-27,2025-03-18,,0.2496
12 MARCH - Casual Pinstripe Trousers - 1.53 - SINGLE PRODUCT,120217981060560719,ENGAGE,120217981480150719,AD 2,120217981480120719,0.52,51,2,3.921569,0.26,2023-07-27,2025-03-18,,0.4992
12 MARCH - Casual Pinstripe Trousers - 1.53 - SINGLE PRODUCT,120217981060560719,STACK,120217981480140719,AD 1,120217981480160719,0.38,33,0,0,,2023-07-27,2025-03-18,,0.3648
12 MARCH - Casual Pinstripe Trousers - 1.53 - SINGLE PRODUCT,120217981060560719,ENGAGE,120217981480150719,AD 3,120217981480170719,1.38,7,0,0,,2023-07-27,2025-03-18,,1.3247999999999998
12 MARCH - Casual Pinstripe Trousers - 1.53 - SINGLE PRODUCT,120217981060560719,BROAD,120217981480130719,AD 1,120217981480180719,1.75,60,3,5,0.583333,2023-07-27,2025-03-18,,1.68
12 MARCH - Casual Pinstripe Trousers - 1.53 - SINGLE PRODUCT,120217981060560719,ENGAGE,120217981480150719,AD 1,120217981480190719,0.65,32,1,3.125,0.65,2023-07-27,2025-03-18,,0.624
12 MARCH - Casual Pinstripe Trousers - 1.53 - SINGLE PRODUCT,120217981060560719,STACK,120217981480140719,AD 3,120217981480200719,1.26,13,0,0,,2023-07-27,2025-03-18,,1.2096
12 MARCH - Casual Pinstripe Trousers - 1.53 - SINGLE PRODUCT,120217981060560719,BROAD,120217981480130719,AD 2,120217981480210719,0.17,9,0,0,,2023-07-27,2025-03-18,,0.1632
12 MARCH - Casual Pinstripe Trousers - 1.53 - SINGLE PRODUCT,120217981060560719,BROAD,120217981480130719,AD 3,120217981480220719,0.79,32,0,0,,2023-07-27,2025-03-18,,0.7584
12 MARCH - Casual Pinstripe Trousers - 1.53 - SINGLE PRODUCT,120217981060560719,STACK,120217981480140719,AD 2,120217981480230719,0.78,31,0,0,,2023-07-27,2025-03-18,,0.7488
12 MARCH - 2-Way Woven Leather Tote Bag - 1.59 - SINGLE PRODUCT,120217981501510719,ENGAGE,120217981501520719,AD 1,120217981501640719,0.29,36,0,0,,2023-07-27,2025-03-18,,0.2784
12 MARCH - 2-Way Woven Leather Tote Bag - 1.59 - SINGLE PRODUCT,120217981501510719,ENGAGE,120217981501520719,AD 3,120217981583640719,11.98,588,27,4.591837,0.443704,2023-07-27,2025-03-18,,11.5008
12 MARCH - 2-Way Woven Leather Tote Bag - 1.59 - SINGLE PRODUCT,120217981501510719,ENGAGE,120217981501520719,AD 2,120217981583650719,0.79,60,10,16.666667,0.079,2023-07-27,2025-03-18,,0.7584
12 MARCH - 2-Way Woven Leather Tote Bag - 1.59 - SINGLE PRODUCT,120217981501510719,STACK,120217981626300719,AD 1,120217981626290719,0.43,34,1,2.941176,0.43,2023-07-27,2025-03-18,,0.4128
12 MARCH - 2-Way Woven Leather Tote Bag - 1.59 - SINGLE PRODUCT,120217981501510719,ONLINE,120217981626380719,AD 2,120217981626310719,0.28,15,0,0,,2023-07-27,2025-03-18,,0.26880000000000004
12 MARCH - 2-Way Woven Leather Tote Bag - 1.59 - SINGLE PRODUCT,120217981501510719,ONLINE,120217981626380719,AD 1,120217981626320719,0.65,48,1,2.083333,0.65,2023-07-27,2025-03-18,,0.624
